_id,jokeId,jokeText,jokeHasHumor,jokeRate,__v
672852b3b5464b82de41934a,6726c8531befa08239a5740a,"¿Qué le dice una impresora a otra? 
¿Esta hoja es tuya o es impresión mía?",True,1,0
672852b3b5464b82de41934d,6726c8531befa08239a57366,"Una pareja de gitanos que en el Carrefour les toca una caja de condones de sabores de regalo con la tarjeta de puntos.
Llegan a casa y el gitano le propone!!!
- aaaaayyyy Peeeepaaa!!! Por qué no jugamo a la adivinanza...
- aaaayyyy Manueeeé a ezo cómo se jueeegaaa??
- mira apagamo la luz... Yo me pongo un condón... Tú me la chupas.... Y adivinas el sabor!!!
- vale?
- vale....
Apagan la luz y dice la Pepa:
- Queso rokefooor!!!
- aaaaayyyy chiiquiiillaaa espera a que me lo poooonga!!!",True,5,0
672852b3b5464b82de419350,6726c8531befa08239a57a14,"¿Por qué el smartphone nunca se casó con la tablet?

Porque siempre tuvo miedo de que le dijera ""No tienes suficiente espacio para este compromiso"".",False,1,0
672852b4b5464b82de419353,6726c8531befa08239a577f3,"¿Por qué el libro se fue al banco en Latinoamérica?

Porque quería abrir una cuenta de ahorros... ¡pero después de esperar tanto en la fila, decidió que era mejor invertir en un marcador de páginas!",False,1,0
672852b4b5464b82de419356,6726c8531befa08239a5737a,"Pepe y su esposa de charla en el salón, su mujer le pregunta:
- ¿Mi amor, a ti en qué animal te gustaría reencarnarte?
- Bueno,nunca lo había pensado, pero me gustaría ser un perro.
- ¡No, no se vale repetir!",True,2,0
672852b4b5464b82de419359,6726c8531befa08239a571dd,"Una mujer le dice a su marido:
-Cariño donde has dejao el libro de ""como pasar de los 100 años"" 
Y su marido le responde.
-Lo he guardado en una caja fuerte en el banco, no vaya a ser que a tu madre le de por leerlo",True,2,0
672852b4b5464b82de41935c,6726c8531befa08239a578a0,"¿Por qué los bancos en Latinoamérica deberían tener wifi gratis?

Porque con la fila tan larga que tienen, ¡podrías ver toda una temporada de tu serie favorita antes de llegar al cajero!",False,1,0
672852b4b5464b82de41935f,6726c8531befa08239a57d85,- Yo soy un desastre con las mujeres desde pequeño. - No será para tanto... - Mira cómo será que cada vez que jugábamos a médicos a mi me tocaba siempre conducir la ambulancia.,False,1,0
672852b5b5464b82de419362,6726c8531befa08239a58db3,Habia una vez un señor con el cuello tan largo tan largo que se tomo un yogur y cuando estaba en la barriga ya se abia vencido .,True,4,0
672852b5b5464b82de419365,6726c8531befa08239a57878,"¿Por qué no confío en las escaleras?

Porque siempre están arriba de algo. Y además, siempre me hacen subir!",True,3,0
672852b5b5464b82de419368,6726c8531befa08239a57c18,"Un ladrón entra a un banco, apunta con su arma al cajero y exige que le de todo el dinero. Una vez con el botín, se da la vuelta hacia uno de los clientes y le pregunta: - ¿Usted me vio robar? - Si, pero de refilón El ladrón le pega un tiro en la cabeza. Se dirije a otra persona que había al lado: - ¿Y usted,me vio robar? - No, la verdad es que apenas vi nada... El ladrón le pega dos tiros en la cabeza. Se da vuelta hacia una familia que estaba parada a su lado y pregunta: - ¿Y usted, me vio robar? El hombre le contesta: - Yo no vi nada... pero mi suegra si, la vi grabándote con el móvil.",True,4,0
672852b5b5464b82de41936b,6726c8531befa08239a57984,"¿Por qué los carros en Bogotá no juegan al fútbol?

¡Porque cada vez que se acercan al arco, hay un trancón!",True,5,0
672852b5b5464b82de41936e,6726c8531befa08239a57934,"Claro, aquí tienes un chiste con juego de palabras:

¿Qué hace una abeja en el gimnasio?

Zum-ba.",True,3,0
672852b6b5464b82de419371,6726c8531befa08239a57c1a,"Una rata que se echa un murciélago de novio y otra rata amiga suya le dice: - Oye vaya novio feo te has echado no? - Si, pero es piloto",False,1,0
672852b6b5464b82de419374,6726c8531befa08239a578d9,"¿Por qué los colombianos nunca juegan al escondite?

Porque siempre se les encuentra en la esquina vendiendo arepas.",True,3,0
672852b6b5464b82de419377,6726c8531befa08239a57c61,"En el funeral de un albañil mexicano fallecido en la construcción del gran muro americano, un hombre desconocido por la familia llora amargamente, se le acerca la mujer del difunto, y dice: – ¿Era usted amigo suyo? – Sí. – ¿Estaba usted a su lado cuando murió? – Sí, de hecho sus últimas palabras fueron para mí. – ¿Ah, sí? ¿y cuáles fueron? – Mariano, ¡no muevas el andamio!",True,4,0
672852b6b5464b82de41937a,6726c8531befa08239a579a0,"¿Por qué el libro nunca fue capaz de mirar hacia adelante?

Porque siempre estaba en la misma página.",True,1,0
672852b6b5464b82de41937d,6726c8531befa08239a585cd,Pepito fue a la escuela la maestra les pidi 10 reportes sobre las moscas y pepito puso como las moscas chingan y chingan y chingan jajajajajajajajajajaajjaaj.,True,1,0
672852b6b5464b82de419380,6726c8531befa08239a5734f,"El marido entra con mucho cuidado en la cama y le susurra dulce y apasionadamente al oído de su mujer:
- Estoy sin calzoncillos...
Y la mujer le responde: 
- Mañana te lavo unos.",True,3,0
672852b7b5464b82de419383,6726c8531befa08239a56e0b,"- ¿Nivel de inglés?
- Alto
- Diga “memoria”
- Memory
- Póngalo en una frase
- Salté por una ventana y memory",True,3,0
672852b7b5464b82de419386,6726c8531befa08239a579de,"¿Por qué los autos en Bogotá no pueden jugar al fútbol?

Porque siempre están en fuera de lugar... ¡en el parqueadero!",False,1,0
672852b7b5464b82de419389,6726c8531befa08239a56ccd,"Aun no había comenzado la misa. Algunos conversaban bajito, otros rezaban. De repente se aparece el Diablo frente a la congregación.
Todos salen disparados en estado de pánico. Todos... menos un viejecito que ni se movió. El Diablo le clavo una mirada fulminante y le dijo:
- ¿Y tu? ¿No me tienes miedo?
- ¡Que va! ¡Estuve casado con tu hermana cuarenta años!",True,3,0
672852b7b5464b82de41938c,6726c8531befa08239a56e72,"En el restaurante:
– Camarero, ¿el pescado viene solo?
– No, no, se lo traeré yo.",True,3,0
672852b7b5464b82de41938f,6726c8531befa08239a570ef,"- Se abre el telón y aparecen dos monjas entre rejas. Se cierra el telón.
- ¿Cómo se llama la película?
- Sorpresa, sorpresa.",True,2,0
672852b7b5464b82de419392,6726c8531befa08239a578e5,"¿Por qué los colombianos no juegan al escondite?

Porque siempre se les nota el acento.",False,1,0
672852b8b5464b82de419395,6726c8531befa08239a56ce0,"- ¡Cariño, estás obsesionado con el fútbol y me haces falta!
- Queeeeeé??? Faltaaa? Falta? si ni siquiera te he tocado, vamos.... como puedes decir falta...",True,2,0
672852b8b5464b82de419398,6726c8531befa08239a56cee,"- ¿En qué trabajas?
- Soy director general de una empresa de importación y exportación.
- Qué puesto más importante
- ¡Y exportante!",True,2,0
672852b8b5464b82de41939b,6726c8531befa08239a58729,ERASE UNA VEZ JUANITO SECAJA EN SUS FAMILIAY LA GENTE SE RIE BUENOS YA VEREMOSASTALUEJO ADIOS .,False,1,0
672852b8b5464b82de41939e,6726c8531befa08239a573c7,"- Doctor, confundo todo el rato los colores con los números.
- Vaya marrón…
- Por el culo te la hinco",True,2,0
672852b8b5464b82de4193a1,6726c8531befa08239a57409,"Riiiiiinnnngggggg.......!!!!
Riiiiiinnnngggggg.......!!!!
Nueva grabación de servicios:
-Bienvenido a su banco...
-Para español...apriete el 1...
-Para inglés apriete el 2...
-Para depósitos...apriete el 3....
-Para transferencias...apriete el 4...
-Para retiros, préstamos o saldos...
apriete el culo...porque no hay dinero...",True,2,0
672852b9b5464b82de4193a4,6726c8531befa08239a57f81,"El jefe le dice a su trabajador: - Antonio, ya sé que el sueldo no le alcanza para casarse..., pero créame que algún día me lo agradecerá.",True,2,0
672852b9b5464b82de4193a7,6726c8531befa08239a57dd6,"Una abuela catalana estaba indicando su dirección a su nieto, que la iba a ir a visitar con su mujer. - Cuando lleguéis al edificio, en la puerta de la entrada hay un gran panel del portero electrónico. Yo vivo en el apartamento 301. Apretáis el botón del 301 con el codo y yo os abro la puerta. Entráis, el ascensor está a la derecha, entráis en él y apretáis el botón del 3º con el codo. Cuando salgáis del ascensor, mi apartamento esta a la izquierda. Con elcodo tocáis el timbre. - Muy bien abuela, todo me parece muy sencillo... ¿pero por qué tengo que apretar todos los botones con el codo? - ¡Hombre! ¿Es que pensáis venir con las manos vacías?",True,2,0
672852b9b5464b82de4193aa,6726c8531befa08239a57308,"- Mama, ¿puedo coger el coche?
- No sin mi supervisión
- Uy, perdona por no tener superpoderes como tú",True,2,0
672852b9b5464b82de4193ad,6726c8531befa08239a57688,"a cartoon of a man and woman in front of a house ily! Eres

a
iPues aléjate
150 millones de

kilometros de mi
baboso!

Chiste enviado por: Carolina Bologna
",False,1,0
672852b9b5464b82de4193b0,6726c8531befa08239a57331,"Mariano Rajoy: – Luis, tenemos que hablar.
Luis Bárcenas: – ¿Sobre?
Mariano Rajoy: – Si, gracias.",False,1,0
672852b9b5464b82de4193b3,6726c8531befa08239a570f6,"- Mamá.. Mamá,¿la luz se come?
- No hija, porque me lo preguntas.
- Porque Papa le esta diciendo a la criada; apaga la luz y métetela en la boca.",False,1,0
672852bab5464b82de4193b6,6726c8531befa08239a57c4d,"- Mira Mamá, ya me están creciendo los pechos. - Si, ya vi, tienes que empezar adelgazar un poco Manuel.",False,1,0
672852bab5464b82de4193b9,6726c8531befa08239a575b9,"Un inglés, un francés y un español alardean de que su país es el más adelantado en
cuestión de injertos. 
Dice el <strong>inglés</strong>:
- En mi país, nació un niño sin brazos, le hicimos un injerto y ganó cinco veces
consecutivas el campeonato de tenis de Estados Unidos. 
Le contesta el <strong>francés</strong>
- Pues en mi país nació uno sin piernas y al cabo de veinticinco años del injerto
venció 4 veces consecutivas en el tour de Francia. 
Entonces el <strong>español</strong> comenta:
- Eso no es nada, en España nació un niño sin cabeza, le injertamos un melón, le
pusimos bigote y ahora es Presidente.",False,1,0
672852bab5464b82de4193bc,6726c8531befa08239a56f57,"Se encuentran dos amigos y uno le dice al otro ¿qué tal tu viaje por Africa y el safari de gorilas?.
- Bien, bien, muy bien
Anda cuéntame detalles.
- Bueno pues en primer lugar debes pertrecharte: comprar un rifle muy potente y de alta precisión, contratar los porteadores y naturalmente hacerte con un buen perro gorilero.
- Cuando llegas al cazadero tu te subes a un árbol, los porteadores mueven los árboles donde están los gorilas; cuando cae, el perro gorilero se lanza ferozmente a por él y le muerde los cataplines. El gorila se retuerce de dolor, momento que aprovechan los porteadores para echarle una red y ..., ya está cazado.
- El amigo, que sigue el relato, le pregunta: Y entonces... ¿para qué quieres el rifle potente y de alta precisión?
Bueno es que a veces los porteadores se equivocan y mueven tu árbol, te caes, y no tienes más remedio que matar al perro.",False,1,0
672852bab5464b82de4193bf,6726c8531befa08239a56d83,"Un guardia de prisiones se dirige al ajusticiado antes de sentarlo en la silla eléctrica:
- ¿Un cigarrillo?
- No, gracias, lo estoy dejando...",False,1,0
672852bab5464b82de4193c2,6726c8531befa08239a573d1,Eres tan gorda que para ducharte enjabonas las paredes de la ducha y das vueltas.,False,1,0
672852bab5464b82de4193c5,6726c8531befa08239a56d82,"Como escenario, una isla desierta, y en medio de ésta un sobrecito para hacer té.
Se baja el telón. ¿Cómo se llama la película?
- La isla del té solo.",False,1,0
672852bbb5464b82de4193c8,6726c8531befa08239a56e21,"- Doctor, ¿cree que voy a perder los ojos?
- No sé. Yo se los pongo en un frasco. Si los pierde ya eso es culpa suya.",False,1,0
672852bbb5464b82de4193cb,6726c8531befa08239a56eac,"La señora llega a casa de su hija y encuentra a su yerno furioso preparando una maleta.
- ¿Qué pasa?- pregunta ella.
- ¿Que qué pasa? ¡Le voy a decir exactamente lo que pasa, señora! Le mandé un e-mail a Catalina diciéndole que hoy regresaba a casa de mi viaje de trabajo. Llegué a casa y ¿puede adivinar lo que me encontré?... A mi esposa, sí, ¡su hija!, con un hombre desnudo en nuestra cama. Este es el fin de nuestro matrimonio. ¡Yo me largo de aquí para siempre!
- ¡Cálmate! - dice la suegra. - Hay algo que no me cuadra. Catalina nunca haría una cosa de esas. Yo la crié y la conozco bien. Espera un momento mientras
yo averiguo qué fue lo que pasó.
Un momento después regresa la suegra con una sonrisa enorme.
- Ya ves, te dije que tenía que haber una explicación lógica y la hay, lo que pasa es que ¡Catalina no recibió tu e-mail!",False,1,0
672852bbb5464b82de4193ce,6726c8531befa08239a57695,"a cartoon of a boy in a classroom with a teacher éLa podrias _ @
deletrear? Ah no, no

iel apio!

",False,1,0
672852bbb5464b82de4193d1,6726c8531befa08239a573ca,"Entran 2 chicos tarde al aula, y la maestra le dice a uno de ellos:
- Alumno, ¿por qué llegó tarde?
- Es que estaba soñando que viajaba por todas partes, conocí tantos países, y me desperté un poco tarde.
- ¿Y usted, alumno?
- ¡Yo fui al aeropuerto a recibirlo!",False,1,0
672852bcb5464b82de4193d4,6726c8531befa08239a57a2b,"¿Por qué no puedes jugar a las escondidas con un gato?

¡Porque siempre son pata de coja!",False,1,0
672852bcb5464b82de4193d7,6726c8531befa08239a56f7f,"-Hola guapa, ¿cómo te llamas?
- Maria de Los Angeles, ¿y tu?
- Pedro, de New York",True,2,0
672852bcb5464b82de4193da,6726c8531befa08239a5801e,"Es una pareja, y le dice el hombre a la mujer: - Cariño, dime una palabra con amor.  - AMORTIGUADOR.",True,1,0
672852bcb5464b82de4193dd,6726c8531befa08239a576f5,"una caricatura de un hombre y una mujer sentados en un sofá poy y

——
EQué qué qué?

7 000

tonto?

",False,1,0
672852bcb5464b82de4193e0,6726c8531befa08239a5707e,"La esposa le dice al esposo: 
-¿Por qué no arreglas la luz del pasillo? 
El esposo contesta: 
- ¡Pero si yo no soy electricista!

- ¿Por qué no arreglas ese mueble de la cocina?
- ¡Pero si yo no soy carpintero!

Un día llega el esposo y ve que la luz y el mueble están arreglados y el esposo le pregunta: ""¿Cómo has arreglado todo?""

- Vino el vecino nuevo y lo arregló todo.
- ¿Y te cobró algo?
- Bueno, me dio a elegir entre hacerle una tarta o acostarme con él.
- ¿Y de qué le hiciste la tarta?
-¡Pero si yo no soy pastelera!",True,2,0
672852bcb5464b82de4193e3,6726c8531befa08239a56fb9,"- ¿De qué signo es tu mujer?
- Debe ser de exclamación, porque se pasa el día gritándome...",True,3,0
672852bdb5464b82de4193e6,6726c8531befa08239a581f4,Van 2 aceitunas en una moto:  Una se cae -Creo que me he roto 1 hueso . -¡Como te vas a romper 1 hueso si estamos rellenas de anchoas!,False,1,0
672852bdb5464b82de4193e9,6726c8531befa08239a57616,"a cartoon of two people sitting on the ground Lt

ITWMINII

Papa usted me —
pidio velocidad
no precisi6n...

, -2Pero cémo |
“va a ser 4 si |

2+3 es 5?

",False,1,0
672852bdb5464b82de4193ec,6726c8531befa08239a57bb8,"¿Por qué los habitantes de Bogotá no necesitan ver el pronóstico del tiempo?

Porque siempre llevan paraguas, ¡nunca saben si van a tener las cuatro estaciones en un día!",False,1,0
672852bdb5464b82de4193ef,6726c8531befa08239a573eb,"¿En qué se parecen los hombres a los rumores?
- En que se corren rápido.",True,2,0
672852bdb5464b82de4193f2,6726c8531befa08239a57e7a,"Se encuentran dos amigos y dice uno al otro:  - Oye qué tal te va con aquellos problemas que tenías de memoria. Totalmente curado, estoy como nuevo, de coña, tu. - ¿Y quien te ha curado? - Una eminencia. - ¿Podrías decirme su nombre, porque mi mujer tiene también problemas de memoria? - Claro, es el doctor,... como se llama hombre, el doctor .... ¿Cómo se llama esta montaña que está en Barcelona, que tiene una Virgen morena? Le contesta: - Montserrat. - El tío dirigiéndose a su mujer le dice: Oye Montserrat ¿Cómo se llama el médico que me ha curado?",False,1,0
672852beb5464b82de4193f5,6726c8531befa08239a56d35,"- ¿Cómo se queda un mago después de comer?
- Magordito",False,1,0
672852beb5464b82de4193f8,6726c8531befa08239a58529,-Doctor ¿Cómo ha ido el parto? -Bien no se preocupe pero a su hijo le hemos tenido que poner oxígeno. - Vaya a mi me hacía ilusión ponerle Pablo.,False,1,0
672852beb5464b82de4193fb,6726c8531befa08239a56ddf,"- ¿Qué son 50 físicos y 50 químicos juntos?
- Pues son 100tíficos",False,1,0
672852beb5464b82de4193fe,6726c8531befa08239a56dff,"John y Philip juegan al golf,
John le da con la pelota a otro jugador en el extremo
del campo.
Cuando se acercan, ven que el hombre está muerto; tiene la pelota incrustada en la nuca.
- ¡Dios mío! Y ahora ¿qué hago?
- Yo intentaría sacar la pelota con un hierro del 9.",False,1,0
672852beb5464b82de419401,6726c8531befa08239a56cdd,"Estan 2 cadaveres en el cementerio y uno empieza a reírse y dice:
-Jajajajaaja, me vivo de la risa!",False,1,0
672852beb5464b82de419404,6726c8531befa08239a56ffc,"Era un tipo tan gordo tan gordo, que su ángel de la guarda tenía que dormir en otra cama.",False,1,0
672852bfb5464b82de419407,6726c8531befa08239a56e80,"El yerno hablando con la suegra....
- No trates de decirme cómo educar a mis hijos. Yo estoy casado con una de los tuyos, y créeme, hay mucho que reclamar también.",False,1,0
672852bfb5464b82de41940a,6726c8531befa08239a56e04,"En una entrevista de trabajo
- ¿A qué se dedica?
- Soy un rockero
- ¿Tocas en una banda de música?
- No busco piedras en la playa y luego las vendo.
- Contratado",False,1,0
672852bfb5464b82de41940d,6726c8531befa08239a56ce6,"Un ladrón entra a un banco, apunta con su arma al cajero y exige que le de todo el dinero.
Una vez con el botín, se da la vuelta hacia uno de los clientes y le pregunta:
- ¿Usted me vio robar?
- Si, pero de refilón
El ladrón le pega un tiro en la cabeza.
Se dirije a otra persona que había al lado:
- ¿Y usted,me vio robar?
- No, la verdad es que apenas vi nada...
El ladrón le pega dos tiros en la cabeza.
Se da vuelta hacia una familia que estaba parada a su lado y pregunta:
- ¿Y usted, me vio robar?
El hombre le contesta:
- Yo no vi nada... pero mi suegra si, la vi grabándote con el móvil.",False,1,0
672852bfb5464b82de419410,6726c8531befa08239a58bf5,"Una vez mama de jaimito digo traeme una camiseta unos pantalones y un paquete de huevos, y jaimito va a comprar y va a la tienda de camisetas y jaimito dice quiero esta camiseta y la que vende le dice esta subida de precio, y jaimito le dice vale aqui tienes el dinero, luego va a la tienda de pantalones y jaimito dice quiero estos pantalones, y la que vende dice estan vajados de precio, y jaimito dice vale aqui tienes el dinero ,y luego se va a la tienda de huevos y solo queda un paquete y acen un sorteo y le toca a jaimito y luego se va a casa y le dice mama,mama me an suvido la camiseta me an vajado los pantalones y me an tocado los huevos .",False,1,0
672852bfb5464b82de419413,6726c8531befa08239a5712f,"- Mamá, mamá cuál es la definición de paranoico? 
- Aahh! piensas que no lo se y te quieres reír de mi verdad? claro, eso es verdad? responde!!",False,1,0
672852bfb5464b82de419416,6726c8531befa08239a57907,"¿Por qué los colombianos llevan azúcar al cine?

Porque les gusta ver películas dulces.",False,1,0
672852c0b5464b82de419419,6726c8531befa08239a57367,"Van dos gitanos por el desierto, y de repente un trineo rojo con renos atraviesa el cielo y dice uno de los gitanos: 
- Mira papanoeee! 
y responde su compañero: 
- Ni Máma tampocoo aaaii payooo!",False,1,0
672852c0b5464b82de41941c,6726c8531befa08239a57f78,"La maestra en la escuela de Jaimito: - A ver, mañana me traéis todos un objeto relacionado con la medicina. Al día siguiente: - A ver, Manolito, ¿qué has traido?. - Pues, unas tiritas, señorita. - ¡Ah, muy bien! ¿quién te las ha dado? - Mi mamá. - ¿Y qué te ha dicho? - Que sirven para curar las heridas y los golpes. - Muy bien, Manolito. A ver, tú, Jaimito, ¿qué has traído? - Una bombona de oxígeno. - ¡Ahhh, qué bien! ¿quién te la ha dado? - Mi abuelito, señorita. - ¿Y que te ha dicho? - ¡¡Joputaaaa, que me ahogoooooo....!!",False,1,0
672852c0b5464b82de41941f,6726c8531befa08239a574a0,"Un Gallego tenía una fábrica de chorizos y estaba enseñando a su hijo cómo funcionaba.
- Hijo, si metes un burro por este agujero, pasará por esta máquina y saldrán por aquí los chorizos.
El hijo luego de pensar un rato le pregunta...
- Padre, ¿y si meto un chorizo por este agujero, entonces saldrá un burro por el otro?...
- ¡NO! nooo... nooo... metes un burro por acá, pasará y saldrán por aquí los chorizos...
- ¡Ahhh...! entonces, meto el chorizo por acá y por allá saldrá un burro!!!...
Desilusionado, el padre le responde.
- No, hijo..., el único agujero al cual le puedes meter un chorizo y sale un burro, lo tiene tu madre",False,1,0
672852c0b5464b82de419422,6726c8531befa08239a57368,"- Doctor, mi mujer tiene tres pechos. 
- ¡Ah! Y quiere que le extirpe uno de ellos, ¿verdad?
 - No, que me implante a mí otro brazo.",False,1,0
672852c0b5464b82de419425,6726c8531befa08239a57ba9,"¿Por qué en Colombia nunca se quejan del clima?

Porque si llueve, es una bendición y si hace sol... ¡es un milagro!",False,1,0
672852c1b5464b82de419428,6726c8531befa08239a573b8,"¿Por qué las muñecas hinchables tienen cara de sorprendidas? 
Qué esperan ¿una cena con velas?",False,1,0
672852c1b5464b82de41942b,6726c8531befa08239a57995,"Pregunta: ¿Por qué el libro no tiene amigos en la escuela?

Respuesta: Porque siempre se pasa contando historias.",False,1,0
672852c1b5464b82de41942e,6726c8531befa08239a58fe9,Q le dice un techo a otro techo: Techo de menos jaja.,False,1,0
672852c1b5464b82de419431,6726c8531befa08239a58028,¿Que debía estar haciendo con la vaca el que descubrió la leche de vaca?,False,1,0
672852c1b5464b82de419434,6726c8531befa08239a578db,"Claro, aquí te va uno:

¿Cómo llaman los colombianos a su mejor amigo?

¡Parce-lona! Porque siempre está ahí cuando necesitan ""marcar"" un buen momento.",False,1,0
672852c1b5464b82de419437,6726c8531befa08239a56f56,"Se encuentran dos amigos y uno de dice al otro:
- ¿Oye me he enterado que te has casado?
- No, tú lo habrás oído, el que me he enterado he sido yo.",False,1,0
672852c2b5464b82de41943a,6726c8531befa08239a57da8,"El gitano en paro, roba naranjas para venderlas por la calle como 'guachintonas' sin saber que eran amargas. Todos los días cambiaba de sitio para que no le pillaran. Un día se pone a pregonar: 'Naranjas guachintonas mu ricas. ¿Quién quiere naranjas guachin? Baratas, a un euro los tres kilos. Vamos, que me las quitan de las manos. A esto que pasa un señor con su hijo y le pregunta al gitano: ¿Están buenas las naranjas? 'Güenísimas, super durses', contesta el gitano. Pues dele a probar a mi hijo a ver qué tal. El hijo prueba un gajo y le dice al gitano: '¡Me cago en...!', cayéndole dos lagrimones como dos sartenes. El gitano le dice al padre: 'Es delicaillo er niño, ¿no?'. Y contesta el padre: '¿Delicaillo?,... si era mudo.",False,1,0
